timestamp_us,adc_value
4877500,3961
4877750,3748
4878000,3509
4878250,3371
4878500,3228
4878750,3285
4879000,4095
4879250,4095
4879500,3983
4879750,4095
4880000,4006
4880250,3819
4880500,3646
4880750,3516
4881000,3375
4881250,3453
4881500,4095
4881750,4095
4882000,4075
4882250,4095
4882500,4095
4882750,3925
4883000,3767
4883250,3635
4883500,3511
4883750,3619
4884000,4095
4884250,4095
4884500,4069
4884750,4095
4885000,4095
4885250,3927
4885500,3783
4885750,3655
4886000,3545
4886250,3626
4886500,4095
4886750,4095
4887000,4068
4887250,4095
4887500,4095
4887750,3989
4888000,3827
4888250,3685
4888500,3544
4888750,3419
4889000,4095
4889250,4095
4889500,4055
4889750,4095
4890000,4095
4890250,3926
4890500,3744
4890750,3579
4891000,3444
4891250,3316
4891500,4095
4891750,4095
4892000,4043
4892250,4095
4892500,4095
4892750,3887
4893000,3704
4893250,3535
4893500,3389
4893750,3254
4894000,4095
4894250,4095
4894500,3976
4894750,3995
4895000,4020
4895250,3795
4895500,3603
4895750,3436
4896000,3293
4896250,3172
4896500,3059
4896750,2965
4897000,2879
4897250,2803
4897500,2725
4897750,2655
4898000,2596
4898250,4095
4898500,4095
4898750,4076
4899000,4095
4899250,4095
4899500,3965
4899750,3803
4900000,3673
4900250,3547
4900500,3641
4900750,4095
4901000,4095
4901250,4083
4901500,4095
4901750,4095
4902000,3955
4902250,3803
4902500,3674
4902750,3558
4903000,3687
4903250,4095
4903500,4095
4903750,4057
4904000,4095
4904250,4088
4904500,3915
4904750,3757
4905000,3629
4905250,3491
4905500,4095
4905750,4095
4906000,4095
4906250,4039
4906500,4095
4906750,4011
4907000,3822
4907250,3647
4907500,3501
4907750,3370
4908000,3247
4908250,4095
4908500,4095
4908750,4095
4909000,3977
4909250,4095
4909500,4003
4909750,3805
4910000,3628
4910250,3471
4910500,3323
4910750,3180
4911000,3048
4911250,4095
4911500,4095
4911750,4013
4912000,3847
4912250,3863
4912500,3670
4912750,3507
4913000,3358
4913250,3229
4913500,3127
4913750,3035
4914000,2936
4914250,2859
4914500,2782
4914750,2839
4915000,2765
4915250,2695
